STRING_ID,English,Translation,Spanish,Chinese,German,Brazilian,French,Russian,Korean
NA_NoReasonToUse,I have no reason to use this right now.,,No tengo ninguna razón para usar esto ahora.,我现在没有理由使用这个。,"Ich habe keinen Grund, das jetzt zu benutzen.",Não tenho motivo para usar isto agora.,Je n'ai aucune raison d'utiliser cela pour le moment.,Незачем использовать это сейчас.,지금 당장 이것을 사용할 이유가 없습니다.
Sign_Uptown,Welcome to fabulous Uptown!,,¡Bienvenido al fabuloso barrio privilegiado!,欢迎来到美妙的住宅区！,Willkommen im grandiosen Nobelviertel!,Boas-vindas ao fabuloso Bairro Classe A!,Bienvenue dans les fabuleux Quartiers chics !,Добро пожаловать в легендарный пригород!,환상적인 업타운에 오신 것을 환영합니다!
Sign_Uptown2,"Not allowed: Alcohol, drugs, heavy weapons, and lower-floor hooligans without Upper-Crusty status.",,"No se permiten: alcohol, drogas, armas pesadas y gamberros de plantas inferiores sin categoría de Clase Alta.",这里不允许出现的有：酒、毒、重武器还有下层的痞子流氓。,"Nicht erlaubt: Alkohol, Drogen, schwere Waffen und Hooligans aus niedrigeren Abschnitten ohne den Status der privilegierten Oberschicht.","Proibido: Álcool, drogas, armas pesadas e baderneiros do andar inferior sem uma posição de Classe Alta.","Ne sont pas autorisés : l'alcool, les drogues, les armes lourdes, les vandales des étages inférieurs sans statut de gratin.","Запрещены: алкоголь, наркотики, тяжелое оружие и хулиганы с нижних этажей без статуса богатея.","허용되지 않음: 알코올, 마약, 중무장 무기 및 어퍼 크러스티 상태가 아닌 낮은 층의 훌리건."
Sign_Uptown3,Upper-Crusters may enjoy the protection of our top-tier security.,,Los Clase Alta pueden disfrutar de la protección de nuestra seguridad de primer nivel.,贵族可以享受到高级安保保护。,Mitglieder der privilegierten Oberschicht können den Schutz unserer hochrangigen Sicherheit genießen.,As pessoas de Classe Alta podem usufruir da proteção de nossa segurança de primeira.,Le gratin peut profiter de la protection de notre service de sécurité de pointe.,Богатеи могут пользоваться защитой нашей первоклассной службы безопасности.,어퍼 크러스터는 최상위 계층 보안을 좋아합니다.
Sign_Uptown4,Non-Upper-Crusters may enjoy the unbridled wrath of our top-tier security.,,Los no Clase Alta pueden disfrutar del rigor sin límites de nuestra seguridad de primer nivel.,下层地痞将体验到高级安保的残忍力量。,Nicht-Mitglieder der privilegierten Oberschicht können den hemmungslosen Zorn unserer hochrangigen Sicherheit genießen.,As pessoas de que não são de Classe Alta podem usufruir da ira desenfreada de nossa segurança de primeira.,Les personnes ne faisant pas partie du gratin peuvent profiter de l'ire de notre service de sécurité de pointe.,Остальные могут наслаждаться безудержным гневом нашей первоклассной службы безопасности.,어퍼 크러스터는 최상위 계층 보안의 무분별한 분노를 좋아합니다.
Alien_NonEnglish,ErSdtAdt yUrUmi.,,ErSdtAdt yUrUmi.,ErSdtAdt yUrUmi.,ErSdtAdt yUrUmi.,ErSdtAdt yUrUmi.,ErSdtAdt yUrUmi.,ЭрШтАдт йУрУми.,말도 안 돼.
NA_FundedResearch,Your money's been transferred!,,¡Tu dinero ha sido transferido!,你的研究资金已经被投入！,Dein Geld wurde überwiesen!,Seu dinheiro foi transferido!,Votre virement a été effectué !,Деньги переведены!,보유 자금이 이전되었습니다!
NA_FundedResearchSelf,All transferred!,,¡Todo transferido!,本层的研究资金已经投入完毕！,Alles überwiesen!,Tudo transferido!,Tout a été viré !,Все переведено!,모두 이전됨!
NA_PutMoneyTowardHome,Your money's been transferred!,,¡Tu dinero ha sido transferido!,你的研究资金已经被投入！,Dein Geld wurde überwiesen!,Seu dinheiro foi transferido!,Votre virement a été effectué !,Деньги переведены!,보유 자금이 이전되었습니다!
NA_PutMoneyTowardHomeSelf,All transferred!,,¡Todo transferido!,本层的研究资金已经投入完毕！,Alles überwiesen!,Tudo transferido!,Tout a été viré !,Все переведено!,모두 이전됨!
NA_PromotedToSupercop,Exemplary law-enforcing!  You're one of us now!,,¡Un ejemplo de defensa de la ley! ¡Ahora eres uno de nosotros!,你是法律执行者的楷模，我批准你成为我们的一员！,Vorbildliche Gesetzesvollstreckung! Du bist jetzt einer von uns!,Autoridade policial exemplar! Você é um de nós agora!,Application de la loi exemplaire ! Vous êtes maintenant l'un des nôtres !,Образцовый представитель правоохранительных органов! Теперь ты один из нас!,모범적인 법 집행! 이제 당신은 우리 편이에요!
NA_CuredAddiction,You're cured!  Now get out there and find some new hobbies!,,¡Estás curado! ¡Ahora sal allí y busca algún hobby nuevo!,你的毒瘾治好了！现在赶紧出去找点新的爱好吧！,Du bist geheilt! Jetzt verschwinde von hier und such dir ein paar neue Hobbys!,"Você está curado! Agora, saia por aí e encontre novo passatempos!","Vous êtes soigné ! Allez, dégagez et trouvez-vous de nouveaux loisirs !",Вы излечены! Теперь убирайся и найди себе новые занятия!,완치되었어요! 이제 나와서 새로운 취미를 찾으세요!
NA_FightChallenge,"OK, the fight starts when I say so...",,"OK, la pelea comienza cuando yo lo digo...",好吧，我说打就开始打……,"OK, der Kampf beginnt, wenn ich es sage...","Ok, a luta começa quando eu mando...","Ok, le combat commence à mon signal...","Бой начнется, как только я скажу…",좋아요. 제가 그렇게 말하면 싸움이 시작됩니다.
NA_FightChallenge2,NOW!!,,AHORA!!,现在!!,JETZT!!,AGORA!!,MAINTENANT!!,ВПЕРЕД!!,지금!!
NA_NotFair,Not fair!,,¡No es justo!,不公平！,Nicht fair!,Não é justo!,C'est pas juste !,Нечестно!,공정하지 않아요!
NA_CantMakeSpeech,"I need the Mayor's Hat to give a speech, or else I'm just some crackpot yelling things!",,"Necesito el sombrero del Alcalde para dar un discurso, ¡de lo contrario no seré más que un chiflado gritando cosas!",我需要市长的帽子才能发表演讲，否则我只是个乱喊乱叫的疯子！,"Ich brauche den Bürgermeisterhut, um eine Rede zu halten, sonst bin ich nur ein Spinner, der irgendwas brüllt!","Preciso do Chapéu do Prefeito para fazer um discurso, caso contrário serei apenas um maluco gritando coisas sem sentido!","J'ai besoin du chapeau du maire pour faire un discours, ou je ne serai rien de plus qu'un tocard en train de beugler des trucs !","Чтобы выступать с речью, нужна шляпа мэра, иначе я будут просто сумасшедшим, который что-то кричит!",연설을 하려면 시장의 모자가 필요해요. 그렇지 않으면 난폭한 외침에 불과하죠!
NA_MugMayor,Step away from the Mayor!,,¡Aléjese del alcalde!,不要靠近市长！,Alle vom Bürgermeister wegtreten!,Afaste-se do Prefeito!,Écartez-vous du maire !,Отойди от мэра!,시장에서 물러나세요!
NA_CantTeleportMayor,I can't teleport in Mayor Village!,,¡No puedo teletransportarme en la Aldea del alcalde!,我无法在市长村内传送！,Im Bürgermeisterdorf kann ich nicht teleportieren!,Não posso me teletransportar para a Vila do Prefeito!,Je ne peux pas téléporter dans le Village du maire!,Не могу телепортироваться в деревню мэра!,시장 마을에서 텔레포트 할 수 없어요!
NA_CantPutMoreMoneyTowardHome,I've reached the limits of what I'm allowed to pay right now.  Seems arbitrary...,,He llegado al límite de lo que puedo pagar en este momento. Me parece arbitrario...,我现在已经达到了支付上限。似乎有点随意……,Ich habe das Limit der momentan möglichen Zahlungen erreicht. Kommt mir irgendwie willkürlich vor...,Cheguei aos limites do que posso pagar neste momento. Parece arbitrário...,J'ai atteint les limites de ce que j'ai le droit de payer pour le moment. Ça semble arbitraire...,Больше платить пока что не разрешено. Какое-то произвольное ограничение…,지불 한계에 도달했어요. 자의적인 것처럼 보이는...
NA_CantGrillFud,I need to find some Fud for grilling...,,Necesito encontrar algo de Komida para asar...,我得找点杂烩烤一下……,Ich muss etwas Fraß zum Grillen finden...,Preciso encontrar um Rango para preparar...,Je dois trouver de la Bouf à griller...,"Нужно найти немного жрачки, чтобы пожарить…",구울 수 있는 푸드를 찾아야 해요.
NA_CantOperateBarbecue,I don't have any way to light this.,,No tengo forma de encender esto.,我没法把它点起来。,Ich kann das nicht anmachen.,Não tenho como acender isso.,Je n'ai pas de moyen d'allumer ça.,Нечем поджигать.,이것을 작동할 수 있는 방법이 없어요.
ATMInstruction,Items may be stored between runs.  *BEEP!*,,Puede almacenar artículos entre intentos. *¡BIP!*,可以跨游戏存放 个物品。 *嘟！*,Gegenstände können zwischen Läufen gespeichert werden. *PIEP!*,Itens podem ser guardados entre as partidas. *BEEP!*,Les objets peuvent être stockés entre les sessions. *BIP !*,Между играми можно сохранять предметы. *БИП!*,실행 간에 아이템을 저장할 수 있어요. *삑 소리!*
ATMItemStored,Your item has been stored for safekeeping.  *BEEP!*,,Su artículo ha sido almacenado en custodia. *¡BIP!*,你的物品已经安全存放。*嘟！*,Dein Gegenstand wurde in die sichere Aufbewahrung gebracht. *PIEP!*,Seu item foi guardado por segurança. *BEEP!*,Votre objet est en sécurité. *BIP !*,Предмет был оставлен на хранение. *БИП!*,아이템이 안전하게 저장되었습니다. *빽 소리!*
NA_CantGiveBlood,"I mean, I don't want to kill you or anything...",,"Es decir, no quiero matarte ni nada...",我是说，我并不打算杀了你或伤害你……,"Ich meine, ich will dich ja nicht umbringen oder so...","Quer dizer, eu não quero matar você, nem nada do tipo...","Je veux dire, je n'ai pas spécialement envie de vous tuer ou quoi que ce soit...","В смысле, я не хочу кого-то убивать и все такое…",제 말은 당신을 처치하고 싶지 않다는...
Clerk_GaveBlood,Thanks for all the blood!,,¡Gracias por toda la sangre!,谢谢你献的血！,Danke für das ganze Blut!,Obrigado por todo o sangue!,Merci pour tout ce sang !,Благодарю за сданную кровь!,피를 주셔서 고마워요!
Clerk_GaveEnoughBlood,I think we've got enough of your blood for now...,,Creo que ya tenemos suficiente de su sangre por ahora...,我觉得你的血已经够了……,"Ich glaube, wir haben jetzt genug von deinem Blut...",Eu acho que conseguimos sangue suficiente por enquanto...,Je crois que j'ai assez de votre sang pour le moment...,"Думаю, пока что твоей крови достаточно…",현재 당신의 피를 충분히 가졌다고 생각해요.
Clerk_BoughtHotelKey,"Take whichever room you want!  Just remember to knock first, I guess...",,"¡Tome la habitación que quiera! Solo recuerde golpear primero, supongo...",你随便挑个房间！不过记得要先敲门……,"Such dir ein Zimmer aus! Aber denk dran, zuerst anzuklopfen oder so...","Escolha o quarto que você quiser! Só lembre de bater antes, eu acho...",Allez dans la salle que vous voulez ! Pensez juste à frapper avant d'entrer...,Выбирай любую комнату! Только не забудь сначала постучать…,원하는 방을 선택하십시오! 먼저 노크하는 것을 잊지 마세요.
NA_CantUseNecronomicon,I need to be close to a graveyard for this to work.,,Necesito estar cerca de un cementerio para que esto funcione.,我需要靠近墓地，这东西才能起作用。,Dazu muss ich mich in der Nähe eines Friedhofs befinden.,Preciso me aproximar de um cemitério para que isso funcione.,Je dois être proche d'un cimetière pour que ça fonctionne.,"Чтобы это работало, нужно быть поближе к кладбищу.",이 일을 하려면 무덤 가까이에 있어야 합니다.
NA_RescueStart2,Take me to the exit!,,¡Llévame a la salida!,请带我去出口！,Bring mich zum Ausgang!,Leve-me até a saída!,Emmenez-moi à la sortie !,Проведи меня к выходу!,저를 데려다 주세요!
ATMBeep,*BEEP!*,,*¡BIP!*,*嘟！*,*PIEP!*,*BEEP!*,*BIP !*,*БИП!*,*빽 소리!*
OfficeDrone_OfferedOfficeDrone,It's gonna be a super-productive day!,,¡Será un día súper productivo!,今天肯定超有成效的！,Heute wird ein superproduktiver Tag!,Será um dia super produtivo!,Ça va être une journée super productive !,Это будет супер продуктивный день!,가장 생산적인 날이 될 거예요!
OfficeDrone_OfferedOfficeDrone2,You're the best!,,¡Eres el mejor!,你最厉害了！,Du bist der Beste!,Você é o melhor!,Vous êtes le meilleur !,Ты просто чудо!!,최고예요!
OfficeDrone_InteractB_1,Thanks for the goodies!,,¡Gracias por los víveres!,谢谢你的好货！,Vielen Dank für die Gaben!,Obrigado pelas mercadorias!,Merci pour les babioles !,Спасибо за ништяки!,좋은 것들을 주셔서 감사합니다!
NA_CantGiveBloodPossessing,"Um... you seem to have two types of blood at once, somehow.  I can't use this.",,"Emmm... parece que tienes dos tipos de sangre a la vez, no entiendo bien cómo. Pero no puedo usar esto.",唔……不知怎么的，似乎你的血型有两种。这个我没法用。,Ähm... Irgendwie hast du zwei Blutgruppen gleichzeitig. Das kann ich nicht benutzen.,"Humm... parece que você tem, de alguma forma, dois tipos de sangue em um. Não posso usar isso.","Hum.... apparemment, vous avez deux types de sang en vous. Je ne peux rien en faire.","Хм… у тебя, похоже, кровь одновременно двух групп. Мне такая не нужна.",음... 한 번에 두 종류의 피를 가진 것 같군요.어쨌든 이걸 사용할 수 없어요.
