STRING_ID,English,Translation,Description,Spanish,Chinese,German,Brazilian,French,Russian,Korean
Chat_Welcome_Xbox,Yo!  Welcome to Streets of Rogue Multiplayer!  Press the Right Stick button to chat!,,,¡Ey! ¡Bienvenido a Streets of Rogue multijugador! ¡Presiona el botón de la palanca derecha para chatear!,呦呵！欢迎来到《Streets of Rogue》的多人模式！按下右摇杆键开始聊天！,"Hey! Willkommen beim Mehrspielermodus von Streets of Rogue! Nutze die Taste am rechten Stick, um zu chatten!",Mano! Boas-vindas ao modo Multijogador do Streets of Rogue! Pressione o botão do Controle Analógico Direito para entrar no bate-papo!,Yo ! Bienvenue dans le multijoueur de Streets of Rogue ! Appuyez sur le stick de droite pour discuter !,"Йоу! Добро пожаловать в мультиплеер Streets of Rogue! Чтобы открыть чат, нажми правый джойстик!",반가워요! Streets of Rogue 멀티플레이어에 오신 것을 환영합니다! 채팅하려면 오른쪽 스틱 버튼을 누르십시오!
Chat_Welcome_Switch,Yo!  Welcome to Streets of Rogue Multiplayer!  Press the Right Stick to chat!,,,¡Ey! ¡Bienvenido a Streets of Rogue multijugador! ¡Presiona la palanca derecha para chatear!,呦呵！欢迎来到《Streets of Rogue》的多人模式！按下右摇杆键开始聊天！,"Hey! Willkommen beim Mehrspielermodus von Streets of Rogue! Nutze die rechter Stick, um zu chatten!",Mano! Boas-vindas ao modo Multijogador do Streets of Rogue! Pressione o botão analógico da direita para entrar no bate-papo!,Yo ! Bienvenue dans le multijoueur de Streets of Rogue ! Appuyez sur levier droit pour discuter !,"Йоу! Добро пожаловать в мультиплеер Streets of Rogue! Чтобы открыть чат, нажми правый мини-джойстик!",반가워요! Streets of Rogue 멀티플레이어에 오신 것을 환영합니다! 채팅하려면 오른R 스틱 버튼을 누르십시오!
Chat_Welcome_UWP,"Yo!  Welcome to Streets of Rogue Multiplayer!  Press Enter to chat.  ""/help"" to see a list of commands.  /kick and /ban to do those things!",,,"¡Ey! ¡Bienvenido a Streets of Rogue Multijugador! Presiona Intro para chatear. ""/help"" para ver una lista de comandos. /kick y para expulsar y /ban para suspender.",呦呵！欢迎来到《Streets of Rogue》的多人模式！按下回车即可聊天。输入“/help”可以查看帮助清单。/kick 和 /ban 可以用来踢人和禁言！,Hey! Willkommen beim Mehrspielermodus von Streets of Rogue! Nutze die Eingabetaste zum Chatten. Mit „/help“ siehst du eine Liste mit Befehlen. /kick und /ban zum Rauswerfen und Sperren!,"Mano! Boas-vindas ao modo Multijogador do Streets of Rogue! Pressione Enter para entrar no bate-papo. ""/help"" para visualizar uma lista de comandos. /kick e /ban para expulsar e banir!","Yo ! Bienvenue dans le multijoueur de Streets of Rogue ! Appuyez sur Entrée pour discuter. ""/help"" pour afficher les commandes. /kick et /ban pour éjecter et bannir !",Йоу! Добро пожаловать в мультиплеер Streets of Rogue! Enter — открыть чат. «/help» — список команд. «/kick» и «/ban» — выгнать и заблокировать.,"반가워요! Streets of Rogue 멀티플레이어에 오신 것을 환영합니다! 채팅하려면 Enter 키를 누릅니다. ""/help""를 사용하여 명령 목록을 보세요. 일을 하기 위해 /kick 하고 /ban 하세요!"
UserNotFound,User not found.  Play as guest?,,,Usuario no encontrado. ¿Jugar como invitado?,未找到用户。要以游客身份游戏吗？,Benutzer nicht gefunden. Als Gast spielen?,Usuário não encontrado. Jogar como convidado?,Utilisateur introuvable. Jouer en tant qu'invité ?,Пользователь не найден. Играть как гость?,사용자를 찾을 수 없습니다. 게스트로 플레이 하시겠습니까?
NoUserSelected,Warning: Game progress will not be saved.,,,Advertencia: el progreso no se guardará.,警告：游戏进度将不会保存。,Warnung: Spielfortschritt wird nicht gespeichert.,Aviso: seu progresso de Jogo não será salvo.,Attention : la progression de la partie ne sera pas enregistrée.,Предупреждение: ход игры сохраняться не будет.,주의: 진행 상황이 저장되지 않았습니다.
ControllerDisconnected,Controller Disconnected. Press A to Reconnect,,,Mando desconectado. Presiona A para volver a conectar,控制器已断开。按下 A 重新连接,"Verbindung zum Controller getrennt. Drücke A, um die Verbindung wiederherzustellen",Controle não conectado. Pressione A para reconectar,Manette déconnectée. Appuyez sur A pour reconnecter,"Контроллер отключен. Чтобы подключить его, нажми «A»",컨트롤러 연결이 끊어졌습니다. A를 눌러 다시 연결하십시오.
SkipEnding,Skip Ending,,,Saltar final,跳过结局,Ende überspringen,Pular Final,Passer la fin,Пропустить концовку,끝 부분 건너뛰기
SkipEndingPrompt,Are you sure you want to skip the ending?,,,¿Seguro que quieres saltarte el final?,确定要跳过结局吗？,"Bist du sicher, dass du das Ende überspringen möchtest?",Tem certeza que deseja pular o final?,Voulez-vous vraiment passer la fin ?,Пропустить концовку?,끝 부분을 건너뛰시겠습니까?
MultMsg_WonGame,became the mayor!,,,se convirtió en el alcalde!,成了市长！,wurde Bürgermeister!,tornou-se o prefeito!,est devenu le maire !,становится мэром!,시장이 되었습니다!
MayorQuestMarker,GET HAT,,,CONSEGUIR SOMBRERO,获取帽子,HUT HOLEN,OBTER O CHAPÉU,PRENDRE LE CHAPEAU,ПОЛУЧИТЬ ШЛЯПУ,모자 얻기
PodiumQuestMarker,GIVE SPEECH,,,DAR DISCURSO,发表演讲,REDE HALTEN,DAR UM DISFURSO,FAIRE UN DISCOURS,ПРОИЗНЕСТИ РЕЧЬ,연설하기
MakeSpeech,Speech!,,,¡Discurso!,演讲！,Rede!,Discurso!,Un discours !,Речь!,연설!
GiveSpeech,Give Speech,,,Dar discurso,发表演讲,Rede halten,Dar Discurso,Donnez un discours,Произнести речь,연설하기
GiveMeMayorBadge,Ask for Mayor Visitor's Badge,,,Solicitar placa de visitante del alcalde,索要市长访客的徽章,Nach Bürgermeister-Besucherabzeichen fragen,Peça o crachá de visitante do Prefeito,Demandez le badge de visiteur de la mairie,Попросить значок посетителя мэра,시장 방문자의 배지 요청
BribeMayorBadge,Bribe for Badge with Item,,,Sobornar por la placa con artículo,用物品行贿换取徽章,"Gegenstand zum Bestechen benutzen, um Abzeichen zu erhalten",Subornar para receber um Crachá com o Item,Soudoyez avec un objet pour avoir le badge,Дать взятку за значок предметом,배지를 위해 아이템 뇌물 주기
BribeMayorBadgeMoney,Bribe for Badge,,,Sobornar por placa,行贿换取徽章,"Bestechen, um Abzeichen zu erhalten",Subornar para receber o crachá,Soudoyez pour avoir le badge,Дать взятку за значок,배지를 위한 뇌물
ThreatenMayorBadge,Threaten for Badge,,,Amenazar para obtener placa,威胁索取徽章,"Bedrohen, um Abzeichen zu erhalten",Ameaçar para receber o crachá,Menacez pour avoir le badge,Требовать значок угрозой,배지를 위한 협박
ThreatenMayor,Threaten for Hat,,,Amenazar para obtener sombrero,威胁索取帽子,"Bedrohen, um Hut zu erhalten",Ameaçar para receber o chapéu,Menacez pour avoir le chapeau,Требовать шляпу угрозой,모자를 위한 협박
CantTeleportMayor,Can't teleport in Mayor Village,,,No puedes teletransportarte en la Aldea del alcalde,无法在市长村内传送,Teleportieren im Bürgermeisterdorf nicht möglich,Não é possível se teletransportar para a Vila do Prefeito,Téléportation impossible dans le Village du maire,Нельзя телепортироваться в деревню мэра,시장 마을에서 텔레포트 할 수 없음
BigQuestFailedEnd,Big Quest Failed - Better luck next game!,,,Gran Misión fallida. ¡Mejor suerte la próxima!,大任务失败 - 祝你下次好运！,Ausführen der Großen Aufgabe gescheitert – viel Glück für den nächsten Versuch!,A Grande Missão falhou - Mais sorte no próximo jogo!,Grosse quête échouée. Ça se passera mieux à la prochaine partie !,Основная миссия провалена. Удачи в следующий раз!,빅 퀘스트 실패 - 다음 게임에서 더 나은 행운을 빌어요!
BigQuestCompletedEnd,Big Quest Completed!,,,¡Gran Misión completada!,大任务已经完成!,Große Aufgabe abgeschlossen!,Grande Missão concluída!,Grosse quête accomplie !,Основная миссия завершена!,빅 퀘스트 완료!
Researched,Researched!,,,¡Investigado!,已研究！,Geforscht!,Pesquisado!,Recherche terminée !,Исследование выполнено!,연구됨!
Research,Research,,,Investigación,研究,Forschen,Pesquisar,Rechercher,Исследование,연구
PutMoneyTowardHome,Contribute Money Toward Upper-Crusty,,,Contribuir dinero al fondo para ser Clase Alta,向上流阶级捐款,Geld in den Fonds für die privilegierte Oberschicht einzahlen,Contribuir com dinheiro para o Bairro Classe A,Donner de l'argent pour faire partie du Gratin,"Отложить деньги, чтобы стать богатеем",어퍼 크러스티에 기부하기
InfectedWith,Infected With,,,Infectado con,感染了,Infiziert mit,Contaminado com,Infecté par,Заражение:,감염됨
Withdrawals,Withdrawals,,,Abstinencia,停药,Entzüge,Abstinência,Manques,Абстиненция,퇴각
Sell,Sell,,,Vender,出售,Verkaufen,Vender,Vendre,Продать,팔기
ElevatorGoUp,Exit Level,,,Salir del nivel,退出关卡,Level verlassen,Sair do Nível,Quitter le niveau,Выйти с уровня,레벨 나가기
LevelClear,Level Clear!,,,¡Nivel superado!,已通关！,Level abgeschlossen!,Nível concluído!,Niveau terminé !,Уровень пройден!,레벨 완료!
BigQuestIncomplete,Big Quest Incomplete,,,Gran Misión incompleta,大任务未完成,Große Aufgabe nicht abgeschlossen,Grande Missão não concluída,Grosse quête incomplète,Основная миссия не завершена,빅 퀘스트 미완료
BigQuestIncomplete2,Are you sure?,,,¿Estás seguro?,确定吗？,Bist du sicher?,Tem certeza?,Vraiment ?,Ты уверен?,계속 진행하시겠습니까?
ScrollFaster,Scroll Faster,,,Desplazar más rápido,更快滚动,Schneller scrollen,Rolar mais rápido,Faites défiler plus vite,Ускоренная прокрутка,빠른 스크롤
LockpickDoor,Break Into Door or Window,,,Forzar cerradura de puerta o ventana,破门或破窗而入,Durch Tür oder Fenster einbrechen,Arrombar porta ou janela,Forcez une porte ou une fenêtre,Взломать дверь или окно,문 또는 창문으로 침입
HackSomething,Hack,,,Hackear,攻击,Hacken,Invadir,Piratage,Хакнуть,해킹
FirstSaveNotification,Unable to create save data on your system.  Please check out the troubleshooting page on streetsofrogue.com for info on how to fix this.,,,"No es posible crear datos para guardar en tu sistema. Por favor, consulta la página de resolución de problemas en streetsofrogue.com para obtener información sobre como resolverlo.",无法在你的系统上创建存档数据。请前往 streetsofrogue.com 查看故障解决页面，了解如何解决该问题。,Speichern der Daten auf deinem System nicht möglich. Informationen zum Beheben dieses Problems findest du unter streetsofrogue.com.,"Não foi possível criar dados para serem salvos em seu sistema. Por favor, verifique a página de resolução de problemas em streetsofrogue.com para obter informações sobre como resolver isso.",Impossible de créer des données de sauvegarde sur votre système. Veuillez consulter la page de dépannage sur streetsofrogue.com pour obtenir des informations sur comment réparer cela.,"Не удалось создать данные сохранения в вашей системе. О том, как исправить эту ошибку, можно почитать на странице устранения неполадок на сайте streetsofrogue.com.",시스템에 저장 데이터를 작성할 수 없습니다. 이 문제를 해결하는 방법에 대한 정보는 streetsofrogue.com의 문제 해결 페이지를 확인하십시오.
GrillFud,Grill Fud,,,Komida de parrilla,烧烤杂烩,Grille Fraß,Preparar Rango,Faites griller de la Bouf,Жареная жрачка,그릴 푸드
LightBarbecue,Light Barbecue,,,Encender barbacoa,给烧烤生火,Mach den Grill an,Acender churrasqueira,Allumez le barbecue,Зажечь барбекю,라이트 바베큐
Grilling,Grilling...,,,Asando...,正在烧烤...,Grillen...,Preparando...,Grillade...,Жарка…,굽는 중...
TossCoin2,Toss More,,,Lanzar más,继续投掷,Wirf mehr,Jogar mais,Lancez encore,Подбросить еще,더 많이 던지기
SatelliteBroadcastHappy,Broadcast Happy Waves,,,Emitir buenas ondas,快乐广播,Übertrage glückliche Wellen,Transmitir ondas felizes,Diffusez Happy Waves,Транслировать волны счастья,행복한 파도 방송
