STRING_ID,English,Translation,Spanish,Chinese,German,Brazilian,French,Russian,Korean
DontHitOwnKind,"Can't hit people of your own class, unless they are Hostile.  Melee, touch, and bullets only.  Also makes them Friendly.",,"No puedes atacar a personas de tu misma clase a menos que sean hostiles. Solo cuerpo a cuerpo, toques y balas. Además, las vuelve Amistosas.",无法命中与你同类的人，除非他们怀有敌意。仅限近战、碰触和子弹。还可以让人们变得友好。,"Angehörige deiner eigenen Klasse kannst du nicht treffen, es sei denn, sie sind dir feindselig gesonnen. Nur Nahkampf, Berührung und Kugeln. Macht sie zudem freundlich.","Não pode acertar pessoas da sua própria classe ou fazer com que elas fiquem hostis. Apenas ataque físico, toque e balas. Também torna-os Amigáveis.","Impossible de toucher des personnes de votre propre classe ou de les rendre hostiles. Corps à corps, toucher et balles uniquement. Les rend également amicales.","Нельзя нападать на людей того же класса, если они не враждебны. Касается только пуль, прикосновений и атак в ближнем бою. Персонажи также становятся дружественными.","적대적 상태가 아니라면 같은 클래스의 사람들을 때릴 수 없습니다. 근접, 접촉, 총알만 해당됩니다. 그들을 우호적으로 만들기도 합니다."
FleshFeast,Hitting non-neutralized opponents with your melee attacks restore health,,Golpear a oponentes no neutralizados con tus ataques cuerpo a cuerpo restaura tu salud,使用近战攻击击中非中立对手可以恢复生命值,"Triffst du nicht neutralisierte Gegner bei Nahkampfangriffen, stellt sich deine Gesundheit wieder her",Atingir oponentes não neutralizados com seus ataques físicos restaura sua energia,Frapper des adversaires non neutralisés avec vos attaques de corps-à-corps rend de la santé,Атака в ближнем бою (если противник не нейтрализован) восстанавливает здоровье,근접 공격으로 중립화되지 않은 상대를 공격하여 헬스를 회복합니다.
FleshFeast2,Hitting non-neutralized opponents with your melee attacks restore health,,Golpear a oponentes no neutralizados con tus ataques cuerpo a cuerpo restaura tu salud,使用近战攻击击中非中立对手可以恢复生命值,"Triffst du nicht neutralisierte Gegner bei Nahkampfangriffen, stellt sich deine Gesundheit wieder her",Atingir oponentes não neutralizados com seus ataques físicos restaura sua energia,Frapper des adversaires non neutralisés avec vos attaques de corps-à-corps rend de la santé,Атака в ближнем бою (если противник не нейтрализован) восстанавливает здоровье,근접 공격으로 중립화되지 않은 상대를 공격하여 헬스를 회복합니다.
ClearAllTraits,Clear all Traits that you've enabled,,Borra todos los rasgos que has habilitado,清除你启用的全部技能,"Alle Merkmale löschen, die du aktiviert hast",Remover todas as Características que você havia ativado,Effacez tous les traits que vous avez activés,Убрать все включенные особенности,활성화된 모든 특성 정리
ClearAllItems,Clear all Items that you've enabled,,Borra todos los objetos que has habilitado,清除你启用的全部道具,"Alle Gegenstände löschen, die du aktiviert hast",Remover todos os Itens que você havia ativado,Effacez tous les objets que vous avez activés,Убрать все выбранные предметы,활성화된 모든 아이템 정리
Randomize,Randomize,,Aleatorizar,随机,Randomisieren,Randomizar,Générer aléatoirement,Случайно,랜덤
HatesBlahds,Blahds will attack on sight. Extra XP for killing Blahds.,,Los Blahds te atacarán apenas verte. Obtén XP extra por matar Blahds.,血帮成员见面就会发起攻击。杀死血帮成员可以获得额外经验值。,Blahds greifen bei Sichtkontakt an. Zusätzliche Erfahrungspunkte für das Töten von Blahds.,Blahds atacarão imediatamente. XP adicional por matar Blahds.,Les Blairs attaquent à vue. PX supplémentaires si vous en tuez.,Кровяные при встрече сразу же нападают. Дополнительный опыт за убийство Кровяных.,블라드가 시야에 들어섰습니다. 블라드를 처치하고 추가 XP 받기.
HatesCrepes,Crepes will attack on sight. Extra XP for killing Crepes.,,Los Crepes te atacarán apenas verte. Obtén XP extra por matar Crepes.,瘸帮成员见面就会发起攻击。杀死瘸帮成员可以获得额外经验值。,Crepes greifen bei Sichtkontakt an. Zusätzliche Erfahrungspunkte für das Töten von Crepes.,Crepes atacarão imediatamente. XP adicional por matar Crepes.,Les Crêpes attaquent à vue. PX supplémentaires si vous en tuez.,Невалидные при встрече сразу же нападают. Дополнительный опыт за убийство Невалидных.,크레페가 시야에 들어섰습니다. 크레페를 처치하고 추가 XP 받기.
UpperCrusty,Affords you all the special rights and privileges that 1%-ers so clearly deserve,,Te da todos los derechos y privilegios especiales que el 1% claramente merece,可以让你获得精英人士才能享受的特权,"Bringt dir all die besonderen Rechte und Privilegien, die dem obersten Prozent eindeutig zustehen",Oferece a você todos os direitos e privilégios que 1%-ers claramente merece,Vous accorde tous les droits et privilèges particuliers que les 1% méritent clairement,Дает тебе все возможные права и привилегии — ведь ты из 1% самых богатых людей мира,1% 특권층의 권한과 권리를 갖습니다
,,,,,,,,,
Slavemaster_Chinese,"Provides servants to everyone who can afford one.  As for all the form-fitting leather?.. Well, everybody has their thing, ok?",,,向有钱的人出售仆人。那些皮衣、皮鞭和蜡烛是怎么回事？……呃，大家都有自己的秘密，不是吗？,,,,,
Cop_Chinese,"Are you having fun?  Lots of fun?  Don't let the No-Fun Enforcer know it, or they just might beat you up!  Follows the Law of the Land unflinchingly, even if it doesn't always make perfect sense.",,,玩得开心吗？很开心？千万不要让那些铁面巡警知道，不然他们会把你打个半死！一丝不苟地执行当地法律，虽然有时候这些律法并无多大意义。,,,,,
Cannibal_Chinese,"The result of inbreeding, toxic sludge pollution, and internet videos of animals being kept in tiny cramped spaces before being turned into fast food.  The Maniac gains their power from sucking the life energy out of dead people, but refuses to eat anything!",,,这是近亲结婚、毒性污泥污染和互联网动物保护视频（动物们被关在狭小的空间，然后被做成快餐）的结果。这些疯子从死人身上汲取精气，获得力量，但拒绝食用任何东西！,,,,,
Zombie_Chinese,"A terrible disease is spreading throughout the land, causing people to attack other people without provocation!",,,一场可怕的疾病在席卷城市，被感染的人会毫无理由地相互攻击！,,,,,
Gangbanger_Chinese,"Joined the Crepes after witnessing their mother being murdered at the hands of a Blahd.  Actually, it wasn't a Blahd, it was just a naked man with extreme full-body rosacea.  And it wasn't a murder, they were just fornicating!  The Troublemaker probably needs to have their vision checked.",,,在目睹自己的母亲被血帮杀害后，古惑仔加入了瘸帮。实际上，这并不是血帮下的手，真正的凶手是一个全身长满红斑痤疮的裸男。而且这也不是谋杀，他们只是在私通！古惑仔可能需要检查一下自己的视力了。,,,,,
GangbangerB_Chinese,"Joined the Blahds after witnessing their father being murdered at the hands of a Crepe.  Actually, it wasn't a Crepe, it was just a naked woman doing Avatar cosplay.  And it wasn't a murder, they were just fornicating!    The Troublemaker probably needs to have their vision checked.",,,在目睹他的父亲被瘸帮谋杀后，古惑仔加入了血帮。实际上，这并不是瘸帮下的手，真正的凶手是一个扮装成阿凡达的裸女。而这也不是谋杀，他们只是在私通！古惑仔可能需要检查一下自己的视力了。,,,,,
Businessman_Chinese,"""Greed is good!"" This is the motto that the Investment Banker lives by. Predictably, this has led them to significant wealth. But they are also addicted to power-ups! Party party party! It's an extreme lifestyle (and gameplay style) that's not for everyone.",,,“贪婪是种美德！”这就是投资银行家的座右铭。可以预见的是，这让他们拥有了巨额财富。不过这也知道他们染上了严重毒瘾！派对，美女，狂欢！这是一种极端的生活方式（和游戏风格），并不适合所有人。,,,,,
PoliceBaton_Chinese,Keep fun to a minimum by bashing people's skulls in.,,,击打别人的脑袋，让一切都无聊至极。,,,,,
IdentifyWand_Chinese,"Before you use that Wacky Needle, perhaps you should find out what's in it. Now you can! Just combine it with a Wacky Needle.",,,在使用古怪的针头之前，或许你该先弄明白里面是什么。现在可以了！只需将它与古怪的针头一起使用即可。,,,,,
Cannibalize_Chinese,Ingest health from dead bodies,,,从尸体上摄取活力,,,,,
Enslave_Chinese,"Slap a Servant Helmet on someone who's been electrocuted with the Taser. Be careful though, some Servants may become mutinous!",,,把仆人头盔套在被泰瑟枪电倒的人头上。不过要当心，有些仆人会反抗！,,,,,
ZombieSpit_Chinese,"Hold [Special] to charge. Hit a living person and cause them to become Diseased, and they'll become your follower. Costs a bit of health.",,,按住 [Special] 充能。击中活人可以将他变成痨病鬼，成为你的信徒。需要消耗一点生命值。,,,,,
Zombify_Chinese,"People who have contact with you and die will become the Diseased, and will not attack you",,,你接触和杀死的人将变成痨病鬼，他们不会攻击你,,,,,
Addict_Chinese,Use any status-effect-causing item on a regular basis to avoid withdrawal effects.,,,定期使用带有状态效果的道具，避免状态消失。,,,,,
